 501059692	14.39	-114.20	3842	3091	3063	3148 
 501060237	14.39	-67.80	3842	3067	3086	3124 
 501060782	14.39	-118.10	3842	3059	3114	3063 
 501061326	14.37	-1.40	3842	3077	3086	3097 
 501061871	14.38	-32.90	3842	3091	3063	3148 
 501062416	14.37	74.50	3842	3061	3098	3104 
 501062961	14.40	-192.00	3842	3058	3115	3062 
 501063505	14.37	-62.10	3842	3080	3073	3107 
 501064050	14.40	-64.90	3842	3087	3067	3147 
 501064595	14.35	36.30	3843	3060	3104	3092 
 501065140	14.39	-159.30	3842	3066	3110	3063 
 501065684	14.40	-97.60	3842	3086	3064	3124 
 501066229	14.40	-187.90	3842	3076	3071	3135 
 501066774	14.37	-36.00	3842	3056	3112	3075 
 501067319	14.41	-168.50	3842	3068	3104	3069 
 501067864	14.35	-41.90	3842	3088	3062	3136 
 501068408	14.39	-143.70	3842	3070	3080	3124 
 501068953	14.40	-92.20	3842	3056	3117	3064 
 501069498	14.42	-114.00	3842	3072	3092	3087 
 501070043	14.35	17.10	3842	3088	3063	3144 
 501070587	14.36	53.30	3843	3067	3090	3117 
 501071132	14.32	81.40	3842	3059	3118	3064 
 501071677	14.39	-113.80	3842	3081	3077	3099 
 501072222	14.40	-96.50	3842	3086	3061	3144 
 501072766	14.38	-76.80	3842	3061	3106	3099 
 501073311	14.37	-40.80	3842	3062	3110	3064 
 501073856	14.37	-51.60	3842	3084	3069	3118 
 501074401	14.37	-38.50	3842	3078	3070	3142 
 501074946	14.36	54.50	3843	3060	3110	3081 
 501075490	14.38	-17.00	3843	3064	3106	3070 
 501076035	14.37	-82.30	3842	3094	3061	3133 
 501076580	14.40	-115.00	3842	3074	3080	3135 
 501077125	14.40	-63.90	3842	3058	3120	3064 
 501077669	14.36	44.00	3842	3072	3096	3084 
 501078214	14.40	-71.10	3842	3089	3061	3141 
 501078759	14.37	-43.50	3842	3069	3087	3118 
 501079304	14.42	-103.50	3842	3060	3119	3063 
 501079848	14.40	-104.50	3842	3078	3086	3094 
 501080393	14.36	57.10	3842	3086	3059	3152 
 501080938	14.38	-37.30	3842	3062	3095	3105 
 501081483	14.38	-31.30	3842	3060	3114	3057 
 501082028	14.38	-22.30	3842	3081	3071	3109 
 501082572	14.36	-17.70	3842	3080	3064	3149 
 501083117	14.40	-191.40	3842	3058	3104	3087 
 501083662	14.38	-168.20	3842	3064	3113	3064 
 501084207	14.34	36.80	3842	3086	3068	3118 
 501084751	14.40	-134.70	3841	3077	3070	3141 
 501085296	14.40	-80.90	3842	3059	3112	3079 
 501085841	14.37	-80.00	3841	3067	3104	3069 
 501086386	14.37	-85.40	3842	3089	3062	3133 
 501086930	14.39	-116.40	3842	3075	3077	3141 
 501087475	14.40	-187.60	3842	3056	3113	3074 
 501088020	14.38	-49.90	3842	3069	3102	3074 
 501088565	14.37	-125.40	3842	3089	3059	3138 
 501089110	14.41	-124.40	3842	3071	3080	3127 
 501089656	14.32	11.70	3842	3058	3116	3063 
 501090201	14.36	-7.90	3842	3074	3096	3084 
 501090744	14.38	-38.40	3842	3088	3060	3141 
 501091289	14.35	1.60	3842	3069	3089	3118 
 501091833	14.37	-77.30	3841	3059	3115	3058 
 501092378	14.39	-162.70	3842	3078	3082	3094 
 501092923	14.36	47.40	3842	3087	3059	3149 
 501093468	14.37	-62.00	3842	3063	3094	3105 
 501094012	14.40	-116.20	3842	3059	3116	3061 
 501094559	14.36	9.70	3842	3082	3071	3109 
 501095102	14.42	-157.80	3842	3082	3064	3149 
 501095649	14.38	-205.40	3842	3061	3104	3092 
 501096194	14.39	-168.10	3842	3061	3112	3059 
 501096738	14.39	-124.30	3842	3086	3070	3117 
 501097283	14.38	-97.60	3842	3078	3068	3145 
 501097828	14.42	-102.60	3842	3058	3108	3078 
 501098373	14.38	-25.10	3842	3068	3106	3065 
 501098917	14.39	-135.00	3842	3086	3065	3128 
 501099462	14.38	-145.70	3842	3078	3070	3142 
 501100007	14.39	-75.90	3842	3058	3113	3075 
 501100552	14.38	-61.40	3842	3065	3106	3065 
 501101096	14.37	-70.30	3842	3089	3059	3135 
 501101641	14.38	-21.40	3842	3071	3078	3135 
 501102186	14.37	-26.90	3842	3056	3114	3064 
 501102731	14.38	28.20	3842	3072	3096	3080 
 501103276	14.40	-133.20	3842	3092	3060	3147 
 501103820	14.42	-211.60	3842	3067	3084	3125 
 501104365	14.35	45.90	3842	3057	3113	3063 
 501104910	14.40	-99.50	3842	3075	3091	3088 
 501105455	14.36	21.30	3842	3086	3061	3143 
 501105999	14.36	17.40	3842	3065	3091	3114 
 501106544	14.38	-31.10	3842	3061	3113	3056 
 501107089	14.42	-52.70	3843	3078	3078	3098 
 501107634	14.37	-66.50	3842	3086	3063	3146 
 501108178	14.38	-205.50	3842	3061	3102	3099 
 501108723	14.37	-66.00	3842	3060	3114	3059 
 501109268	14.42	-191.90	3842	3083	3070	3111 
 501109813	14.38	-61.30	3842	3081	3066	3147 
 501110358	14.42	-204.30	3842	3058	3109	3083 
 501110902	14.39	-158.70	3842	3063	3110	3063 
 501111447	14.38	-17.40	3842	3086	3066	3121 
 501111992	14.37	-39.40	3842	3077	3071	3142 
 501112537	14.37	-52.80	3841	3058	3113	3077 
 501113081	14.34	-28.70	3842	3065	3107	3066 
 501113626	14.38	-78.80	3841	3089	3061	3133 
 501114171	14.40	-19.80	3842	3076	3080	3136 
 501114716	14.40	-134.20	3842	3058	3114	3068 
 501115260	14.38	-45.10	3842	3071	3098	3077 
 501115805	14.34	-59.90	3842	3088	3062	3142 
 501116350	14.40	-173.30	3842	3068	3085	3126 
 501116895	14.49	-240.60	3842	3057	3114	3064 
 501117440	14.33	56.90	3842	3076	3090	3087 
 501117984	14.37	-165.30	3842	3087	3061	3149 
 501118529	14.35	81.30	3842	3069	3092	3117 
 501119074	14.38	-4.30	3842	3057	3112	3061 
 501119619	14.36	19.10	3842	3079	3077	3103 
 501120163	14.37	-98.80	3842	3085	3064	3149 
 501120708	14.38	21.30	3842	3060	3104	3093 
 501121253	14.36	13.20	3842	3062	3113	3058 
 501121798	14.36	-22.40	3841	3087	3068	3120 
 501122342	14.38	-91.60	3841	3080	3071	3140 
 501122887	14.38	-67.20	3841	3058	3111	3078 
 501123432	14.37	-16.50	3842	3067	3103	3068 
 501123977	14.40	-112.80	3841	3088	3060	3134 
 501124521	14.37	-106.30	3841	3074	3079	3140 
 501125066	14.37	-46.50	3842	3059	3120	3065 
 501125611	14.38	-51.60	3842	3071	3094	3081 
 501126156	14.39	-204.20	3842	3093	3060	3148 
 501126701	14.39	-112.50	3842	3070	3091	3120 
 501127245	14.44	-275.70	3842	3059	3117	3063 
 501127790	14.41	-121.70	3842	3074	3091	3088 
 501128335	14.40	-114.40	3842	3087	3061	3147 
 501128882	14.37	-87.00	3841	3067	3090	3115 
 501129426	14.42	-249.70	3841	3059	3112	3064 
