1437358800 	1099	3060	3071	3090	3111	3124	3090.16	19.3949	
1437359400 	1099	3060	3070	3090	3110	3121	3089.75	19.3084	
1437360000 	1099	3059	3070	3090	3110	3120	3089.65	19.4287	
1437360600 	1099	3058	3070	3090	3110	3120	3089.22	19.7292	
1437361200 	1099	3058	3069	3090	3110	3121	3089.38	19.803	
1437361800 	1099	3057	3069	3090	3111	3121	3089.57	19.896	
1437362400 	1099	3057	3069	3089	3110	3120	3088.96	19.8552	
1437363000 	1099	3056	3069	3089	3109	3122	3088.83	19.6657	
1437363600 	1099	3058	3069	3090	3110	3121	3089.84	19.9437	
1437364200 	1099	3059	3070	3090	3112	3124	3090.53	19.776	
1437364800 	1099	3061	3070	3090	3112	3124	3090.6	19.6645	
1437365400 	1099	3061	3071	3091	3112	3123	3090.87	19.7638	
1437366000 	1099	3061	3071	3091	3113	3123	3091.58	20.2105	
1437366600 	1099	3062	3071	3092	3113	3123	3091.93	19.9214	
1437367200 	1098	3061	3071	3091	3113	3129	3092	19.9268	
1437367800 	1097	3062	3071	3092	3114	3125	3092.23	19.981	
1437368400 	1098	3062	3072	3093	3115	3127	3092.74	20.3232	
1437369000 	1098	3061	3072	3093	3116	3126	3093.38	20.4439	
1437369600 	1097	3062	3072	3093	3115	3129	3093.48	20.4834	
1437370200 	1098	3062	3073	3093	3116	3128	3093.52	20.2603	
1437370800 	1099	3063	3073	3094	3116	3126	3093.96	20.4579	
1437371400 	1099	3062	3073	3094	3116	3127	3094.1	20.3204	
1437372000 	1099	3064	3072	3093	3115	3126	3093.93	20.1594	
1437372600 	1099	3061	3073	3094	3116	3127	3094.04	20.2917	
1437373200 	1099	3063	3073	3095	3116	3126	3094.34	20.3645	
1437373800 	1099	3064	3073	3094	3116	3126	3094.45	20.3593	
1437374400 	1099	3063	3073	3094	3116	3127	3094.75	20.2285	
1437375000 	1099	3063	3073	3094	3116	3126	3094.57	20.2804	
1437375600 	1099	3064	3073	3095	3117	3130	3095.01	20.4417	
1437376200 	1099	3061	3074	3095	3117	3127	3095.18	20.4227	
1437376800 	1099	3063	3074	3095	3116	3128	3094.98	20.1728	
1437377400 	1099	3065	3074	3095	3116	3126	3095.31	20.3003	
1437378000 	1099	3063	3074	3096	3116	3135	3095.57	20.0943	
1437378600 	1099	3064	3074	3095	3116	3127	3095.29	20.2732	
1437379200 	1099	3065	3074	3096	3117	3131	3095.76	20.4973	
1437379800 	1098	3064	3075	3096	3117	3128	3095.79	20.0559	
1437380400 	1097	3065	3074	3096	3117	3128	3095.84	20.2596	
1437381000 	1098	3063	3074	3096	3117	3129	3095.99	20.3582	
1437381600 	1098	3065	3075	3096	3117	3128	3095.94	20.0137	
1437382200 	1099	3064	3075	3096	3117	3129	3096.04	20.2476	
1437382800 	1099	3065	3075	3097	3118	3129	3096.39	20.377	
1437383400 	1099	3067	3075	3096	3118	3129	3096.64	20.0978	
1437384000 	1099	3066	3075	3097	3118	3129	3096.83	20.5656	
1437384600 	1099	3066	3075	3097	3118	3130	3097.24	20.516	
1437385200 	1099	3062	3075	3097	3118	3133	3097.06	20.4879	
1437385800 	1099	3066	3075	3097	3119	3131	3097.13	20.6312	
1437386400 	1099	3066	3076	3097	3118	3130	3097.41	20.3058	
1437387000 	1099	3067	3076	3097	3118	3131	3097.14	20.3607	
1437387600 	1099	3066	3076	3097	3119	3130	3097.34	20.4284	
1437388200 	1099	3067	3076	3097	3119	3129	3097.45	20.3271	
1437388800 	1099	3067	3076	3097	3119	3130	3097.38	20.41	
1437389400 	1099	3067	3076	3097	3119	3130	3097.56	20.2519	
1437390000 	1099	3067	3076	3097	3119	3130	3097.39	20.1846	
1437390600 	1098	3066	3076	3097	3118	3130	3097.49	20.7105	
1437391200 	1098	3067	3076	3097	3119	3131	3098.11	20.4651	
1437391800 	1098	3067	3076	3097	3119	3130	3097.76	20.4817	
1437392400 	1098	3066	3076	3097.5	3119	3130	3097.89	20.805	
1437393000 	1099	3067	3076	3098	3119	3131	3097.8	20.4502	
1437393600 	1099	3067	3076	3097	3118	3130	3097.37	20.3524	
1437394200 	1099	3063	3076	3097	3119	3130	3097.65	20.6651	
1437394800 	1099	3067	3076	3098	3119	3131	3097.82	20.4023	
1437395400 	1099	3067	3076	3097	3118	3130	3097.63	20.3438	
1437396000 	1099	3067	3076	3097	3120	3132	3098.11	20.8819	
1437396600 	1099	3066	3076	3098	3119	3131	3097.98	20.3434	
1437397200 	1099	3066	3076	3097	3119	3130	3097.79	20.1585	
1437397800 	1099	3067	3077	3098	3118	3130	3097.8	20.2204	
1437398400 	1099	3066	3076	3097	3119	3131	3097.25	20.3848	
1437399000 	1099	3066	3075	3097	3119	3137	3097.24	20.4175	
1437399600 	1099	3066	3076	3096	3118	3130	3096.65	20.2733	
1437400200 	1099	3064	3075	3096	3117	3128	3095.73	20.1016	
1437400800 	1099	3065	3075	3096	3117	3128	3095.58	20.1469	
1437401400 	1099	3064	3074	3095	3117	3129	3095.31	20.0897	
1437402000 	1099	3065	3074	3095	3116	3126	3095.13	20.1937	
1437402600 	1099	3064	3074	3095	3117	3127	3094.93	20.1898	
1437403200 	1099	3064	3074	3095	3116	3127	3095.28	20.0689	
1437403800 	1099	3066	3073	3094	3116	3127	3094.81	20.1526	
1437404400 	1099	3064	3073	3094	3116	3128	3094.64	20.1675	
1437405000 	1099	3064	3074	3094	3116	3127	3094.52	20.1357	
1437405600 	1099	3063	3073	3094	3116	3126	3094.13	19.9604	
1437406200 	1098	3064	3073	3093	3115	3130	3094.19	20.0824	
1437406800 	1098	3063	3073	3094	3115	3125	3093.88	19.8368	
1437407400 	1099	3062	3073	3093	3115	3126	3093.67	19.8973	
1437408000 	1099	3062	3073	3093	3115	3124	3093.36	19.8532	
1437408600 	1099	3062	3072	3091	3112	3125	3091.9	19.3143	
1437409200 	1098	3062	3071	3091	3112	3128	3091.52	19.5064	
1437409800 	1098	3062	3072	3091	3112	3122	3091.4	19.264	
1437410400 	1098	3060	3071	3091	3112	3123	3091.1	19.0839	
1437411000 	1099	3060	3072	3090	3111	3122	3090.77	19.3145	
1437411600 	1099	3061	3071	3090	3111	3122	3090.61	19.2285	
1437412200 	1099	3060	3071	3090	3110	3121	3089.81	19.0996	
1437412800 	1099	3060	3070	3089	3110	3122	3089.75	19.3283	
